Id,Expected,bagging+tree,bagging+svm,adaboost+tree,adaboost+svm
2249,0,0.3188273018781493,0.2200989894610709,0.419826497274864,0.1521548997671076
2250,0,0.1255332114564289,0.2200816431721044,0.2906645170611663,0.2044915307476261
2251,1,0.2839195979899497,0.2200831169895186,0.5259366926446447,0.4169377411885319
2252,0,0.0148967385170973,0.2200582789276928,0.0218998134581963,0.0170212216343092
2253,0,0.2019758507135016,0.2427227517943166,0.419826497274864,0.2653939257376989
2254,0,0.0148967385170973,0.220085742268594,0.0218998134581963,0.0309475837305842
2255,0,0.528216704288939,0.2336152733737022,0.5508230159187469,0.6883732553041539
2256,0,0.528216704288939,0.2355725845499847,0.5508230159187469,0.4664272770464112
2257,0,0.2839195979899497,0.2201112796514301,0.461162566175783,0.4999999999999999
2258,0,0.3188273018781493,0.2200682942334255,0.461162566175783,0.2198327720306211
2259,0,0.528216704288939,0.2447584378125882,0.419826497274864,0.2225995776815797
2260,0,0.1255332114564289,0.2200812420435861,0.2906645170611663,0.1991470676790706
2261,0,0.2158398607484768,0.258403199011834,0.2764803880335791,0.119188577284268
2262,0,0.0934393638170973,0.3072328011967538,0.2615193720405746,0.090368905082702
2263,0,0.0148967385170973,0.220093365708122,0.0218998134581963,0.0245669656049424
2264,0,0.406779661016949,0.2200911014721535,0.4336684982585209,0.2947628463859947
2265,0,0.232945091514143,0.2398665337808767,0.3295025352250799,0.1669337109938464
2266,1,0.4365370506236242,0.2682026812063729,0.5508230159187469,0.5964850037559015
2267,1,0.4591836734693877,0.2200749621296007,0.5508230159187469,0.333114485004034
2268,1,0.2158398607484768,0.2201028865693166,0.3304866391705577,0.404839411800954
2269,0,0.3188273018781493,0.3190429707057454,0.461162566175783,0.2763787726698611
2270,0,0.1136853448275861,0.2715437349733443,0.179500453280544,0.153826477486876
2271,0,0.0148967385170973,0.2200643690584863,0.0218998134581963,0.0500303204482964
2272,0,0.1136853448275861,0.2583744438136772,0.179500453280544,0.1800908597344917
2273,0,0.4365370506236242,0.220112189933082,0.5508230159187469,0.7658439879756473
2274,0,0.2489557226399331,0.2420685875230205,0.4336684982585209,0.1387962462758254
2275,0,0.0934393638170973,0.2200919818378347,0.1378695347914194,0.0678999037567664
2276,1,0.7803278688524589,0.2425062478864609,0.5508230159187469,0.8254132839253694
2277,0,0.2158398607484768,0.2201017425863875,0.273942707989284,0.1961542922147428
2278,1,0.4591836734693877,0.220066930103346,0.4336684982585209,0.4677632058698282
2279,0,0.3635607321131446,0.2339809149405245,0.461162566175783,0.52991817546778
2280,0,0.0148967385170973,0.2409156968477183,0.0218998134581963,0.0153945937884576
2281,0,0.3635607321131446,0.2331313287126319,0.419826497274864,0.18684606552017
2282,1,0.2839195979899497,0.2487248851627125,0.5508230159187469,0.3799999105754722
2283,0,0.0148967385170973,0.2200645163007074,0.0218998134581963,0.0300878030939248
2284,0,0.0148967385170973,0.2200968736017186,0.0218998134581963,0.0519215189074564
2285,0,0.528216704288939,0.251504809518167,0.5259366926446447,0.7747700153222804
2286,0,0.0148967385170973,0.2694487262636463,0.0218998134581963,0.1123738343520991
2287,1,0.2839195979899497,0.2200553451009433,0.419826497274864,0.1703834471735955
2288,0,0.0148967385170973,0.2949095353496704,0.0218998134581963,0.0224789703962364
2289,1,0.2158398607484768,0.3135228733346234,0.273942707989284,0.2484032984744071
2290,1,0.2839195979899497,0.2200809470153464,0.3305192423679075,0.2001126335999684
2291,1,0.2839195979899497,0.2426871104314809,0.461162566175783,0.3393075898894029
2292,1,0.0148967385170973,0.2200681382633472,0.0218998134581963,0.0668191144688063
2293,0,0.4365370506236242,0.2200829875965396,0.5648660301322423,0.3678590481995537
2294,1,0.3914538310412573,0.2200842547306919,0.5508230159187469,0.5344672447183627
2295,1,0.3635607321131446,0.2200876236075867,0.5508230159187469,0.4482200067398506
2296,0,0.2839195979899497,0.2200904966416878,0.461162566175783,0.2855639420133995
2297,1,0.528216704288939,0.2201241139084445,0.3556333167474525,0.7178464788880325
2298,0,0.2019758507135016,0.2200865932136654,0.419826497274864,0.1322960587253385
2299,0,0.0148967385170973,0.2540129017125495,0.0218998134581963,0.0214530564028941
2300,0,0.0432152117545375,0.2200735761286426,0.0877458359691455,0.1123334577330801
2301,0,0.1255332114564289,0.267576188802038,0.1450156911118164,0.4772062106297779
2302,0,0.1255332114564289,0.2200956997799155,0.2906645170611663,0.2173799695136821
2303,0,0.232945091514143,0.2647093930665166,0.3295025352250799,0.0980725527105897
2304,0,0.4365370506236242,0.2201151215956219,0.5508230159187469,0.6618255173427849
2305,0,0.0577933450087565,0.3008049916772987,0.0880639158982245,0.0266555652028641
2306,0,0.0934393638170973,0.3154698483584273,0.1378695347914194,0.1529018785111551
2307,0,0.232945091514143,0.23275047173832,0.3295025352250799,0.2372708917416117
2308,0,0.0148967385170973,0.2200707629602309,0.0218998134581963,0.0259323361862804
2309,1,0.1255332114564289,0.2200826217956285,0.2906645170611663,0.3474714600817102
2310,0,0.0148967385170973,0.2382389616540941,0.0218998134581963,0.0123715741354965
2311,0,0.1136853448275861,0.2410322187742913,0.179500453280544,0.0668439489891953
2312,0,0.0432152117545375,0.2200915154823983,0.0877458359691455,0.198522755126685
2313,1,0.4365370506236242,0.2200757759739746,0.5508230159187469,0.2615280657199635
2314,1,0.2839195979899497,0.2606836474675467,0.2906645170611663,0.4569293241062683
2315,0,0.1680851063829787,0.2450103004325866,0.273942707989284,0.1048805655521955
2316,0,0.0148967385170973,0.2858035987911829,0.0218998134581963,0.0305370944335945
2317,0,0.0432152117545375,0.2200551729572345,0.0877458359691455,0.0485424715459895
2318,0,0.0148967385170973,0.2200573913597086,0.0218998134581963,0.0273149459342019
2319,0,0.528216704288939,0.2200757927166542,0.5259366926446447,0.5418032459969162
2320,1,0.2839195979899497,0.2200899228812349,0.419826497274864,0.1690140589314758
2321,0,0.0148967385170973,0.2200668994637354,0.0218998134581963,0.0208976020837839
2322,0,0.0148967385170973,0.2200690346909945,0.0218998134581963,0.0180981739600271
2323,0,0.2158398607484768,0.2200914776499268,0.3304866391705577,0.3403961904632629
2324,0,0.5372549019607842,0.2201157686892509,0.5259366926446447,0.5942062000171053
2325,0,0.232945091514143,0.2537935246025907,0.3295025352250799,0.357702802889709
2326,0,0.2489557226399331,0.2493801588391048,0.4336684982585209,0.2507762453545183
2327,0,0.0577933450087565,0.2200680251133079,0.0880639158982245,0.0309580778598193
2328,0,0.0432152117545375,0.2200884700414215,0.0877458359691455,0.1338258789312799
2329,0,0.0148967385170973,0.2380778948834332,0.0218998134581963,0.0517115753436313
2330,0,0.0148967385170973,0.2200421335210297,0.0218998134581963,0.0213480261823844
2331,1,0.0432152117545375,0.2200849655942043,0.0877458359691455,0.117706000551717
2332,0,0.232945091514143,0.265576198639584,0.3295025352250799,0.0874752247521875
2333,0,0.2839195979899497,0.2200857170836986,0.461162566175783,0.1742206744639279
2334,0,0.2839195979899497,0.2200792528065047,0.5648660301322423,0.715867937832565
2335,0,0.1680851063829787,0.2200670475973831,0.2906645170611663,0.0641768959052056
2336,1,0.2839195979899497,0.2459351921603506,0.461162566175783,0.477793930323042
2337,0,0.3188273018781493,0.2200686403204884,0.461162566175783,0.3736125438216634
2338,0,0.3635607321131446,0.2492085460346598,0.419826497274864,0.2194677270981758
2339,0,0.5098314606741572,0.2718773242689457,0.461162566175783,0.4197341910029772
2340,0,0.3188273018781493,0.2200750032588291,0.419826497274864,0.1455521382307082
2341,0,0.2839195979899497,0.220105549891664,0.3556333167474525,0.3847496630594829
2342,1,0.2158398607484768,0.2926510755372471,0.3304866391705577,0.0931116019422403
2343,0,0.3635607321131446,0.2200663453698286,0.5648660301322423,0.2652758665890334
2344,0,0.2839195979899497,0.2200906257489184,0.2906645170611663,0.3358005730029542
2345,0,0.5079365079365078,0.2200596602292362,0.461162566175783,0.3372673773154919
2346,1,0.1255332114564289,0.2201059706348885,0.1450156911118164,0.800352620822208
2347,0,0.1680851063829787,0.2200674888800132,0.461162566175783,0.1826410907262692
2348,0,0.3188273018781493,0.2391235680686878,0.419826497274864,0.1140008607378245
2349,0,0.0934393638170973,0.256680643192856,0.1378695347914194,0.0864327282991862
2350,0,0.1255332114564289,0.2200690452141441,0.1450156911118164,0.1232675173033048
2351,0,0.0934393638170973,0.2200786693529257,0.2615193720405746,0.0933149836537197
2352,0,0.3914538310412573,0.3169706885729967,0.5648660301322423,0.5211405677057049
2353,0,0.1136853448275861,0.2200747181406341,0.179500453280544,0.0717055650647955
2354,0,0.0148967385170973,0.22008323306607,0.0218998134581963,0.0622640748408527
2355,0,0.0148967385170973,0.2200898241304802,0.0218998134581963,0.0134975534899067
2356,0,0.1680851063829787,0.2200689909148494,0.2906645170611663,0.1265818778286174
2357,0,0.2839195979899497,0.2200766668989071,0.2906645170611663,0.3713479992173348
2358,0,0.0148967385170973,0.2200448780791439,0.0218998134581963,0.0126571332974985
2359,0,0.2489557226399331,0.2200758359759693,0.4336684982585209,0.1463556425248341
2360,0,0.0148967385170973,0.2696568568889773,0.0218998134581963,0.0185492170951597
2361,0,0.1255332114564289,0.2200469537827683,0.2906645170611663,0.6330251144264476
2362,0,0.1255332114564289,0.2200807476154107,0.2906645170611663,0.4999999999999999
2363,0,0.3914538310412573,0.2369286976984075,0.5508230159187469,0.5330026347763352
2364,0,0.2489557226399331,0.2349991134587543,0.4336684982585209,0.2651919549107032
2365,0,0.232945091514143,0.2458188946220215,0.3295025352250799,0.062310456066189
2366,0,0.1255332114564289,0.3132254432172349,0.2906645170611663,0.8308566274560168
2367,0,0.1255332114564289,0.3345346308331647,0.1450156911118164,0.374045256709296
2368,1,0.3188273018781493,0.2830233761841679,0.3305192423679075,0.3210161591458906
2369,1,0.3914538310412573,0.3006686772568699,0.5648660301322423,0.6106925875784031
2370,0,0.0148967385170973,0.2200212555193537,0.0218998134581963,0.0574848301680681
2371,0,0.0148967385170973,0.2200833987326859,0.0218998134581963,0.0103984967242622
2372,0,0.0432152117545375,0.2200832656874408,0.0877458359691455,0.081305710126763
2373,0,0.2093023255813953,0.2751023053402927,0.1776796447710266,0.0177141023521798
2374,1,0.1680851063829787,0.2763800026751203,0.273942707989284,0.1211426170109307
2375,1,0.0934393638170973,0.264099004802319,0.2615193720405746,0.0986896921501633
2376,0,0.0148967385170973,0.2200516128223118,0.0218998134581963,0.0581557922604972
2377,0,0.2158398607484768,0.2314214054021046,0.419826497274864,0.2213521979969875
2378,0,0.0934393638170973,0.2304675313188336,0.1378695347914194,0.1686885263055683
2379,1,0.2489557226399331,0.2433036950660552,0.4336684982585209,0.1513712424524113
2380,1,0.2839195979899497,0.2200961695147687,0.461162566175783,0.5614825692477751
2381,0,0.5079365079365078,0.2494962993976848,0.419826497274864,0.2371637537037724
2382,1,0.2158398607484768,0.2370593414059039,0.3556333167474525,0.1161385603994186
2383,1,0.528216704288939,0.2340525527588521,0.419826497274864,0.4920573990190644
2384,0,0.232945091514143,0.2200726664541993,0.3295025352250799,0.2689953107398203
2385,0,0.4365370506236242,0.2997585962747339,0.461162566175783,0.3324708939119046
2386,0,0.0148967385170973,0.2410561955910086,0.0218998134581963,0.0496785690189977
2387,0,0.1255332114564289,0.2200656542832266,0.1450156911118164,0.316859034737543
2388,1,0.7803278688524589,0.4435421597101522,0.419826497274864,0.7881854712855474
2389,0,0.2489557226399331,0.2200765438929261,0.4336684982585209,0.1437569193211328
2390,0,0.3188273018781493,0.2200756815090792,0.543572008923407,0.3293045619193868
2391,0,0.1136853448275861,0.2830360293299037,0.179500453280544,0.0582240349953372
2392,1,0.2815533980582523,0.2200675311922316,0.419826497274864,0.3695947004026855
2393,1,0.3635607321131446,0.2561809700007488,0.461162566175783,0.2425041454517975
2394,0,0.3635607321131446,0.313512503899335,0.461162566175783,0.3473577383684567
2395,0,0.0148967385170973,0.285582337232907,0.0218998134581963,0.0229447789960436
2396,1,0.2489557226399331,0.2710752495776218,0.4336684982585209,0.3726866378977984
2397,0,0.0148967385170973,0.2355097142528595,0.0218998134581963,0.0384689407740451
2398,1,0.2839195979899497,0.2200836503100905,0.461162566175783,0.344569542819212
2399,1,0.1255332114564289,0.2201041830848498,0.2906645170611663,0.2540906576085071
2400,0,0.0148967385170973,0.2364246737482138,0.0218998134581963,0.019458656927579
2401,1,0.528216704288939,0.255727681053898,0.461162566175783,0.6689532324899667
2402,0,0.2815533980582523,0.2294775000456855,0.419826497274864,0.2944588748612216
2403,0,0.0934393638170973,0.2200821055425802,0.1378695347914194,0.1122004144611794
2404,0,0.0148967385170973,0.2200827054806181,0.0218998134581963,0.0201419485033593
2405,0,0.1489361702127659,0.2200916732211446,0.1860963391975944,0.0375776371514644
2406,0,0.1136853448275861,0.2372809727898205,0.179500453280544,0.0927557532606901
2407,0,0.0148967385170973,0.2200329099333766,0.0218998134581963,0.0275445688098196
2408,0,0.0934393638170973,0.2289180594760757,0.38970187808346,0.3501158502710524
2409,0,0.0148967385170973,0.2200894494375235,0.0218998134581963,0.0147591490034462
2410,0,0.1680851063829787,0.2528491328720085,0.273942707989284,0.2429734486435691
2411,0,0.232945091514143,0.2200509125670214,0.3295025352250799,0.0434253495699712
2412,0,0.232945091514143,0.2200959166126586,0.3295025352250799,0.2689411889625915
2413,0,0.3635607321131446,0.220070427163445,0.3556333167474525,0.2278643286676036
2414,0,0.3188273018781493,0.2482919539674856,0.3556333167474525,0.167741839546936
2415,1,0.0432152117545375,0.2200984531155913,0.0877458359691455,0.145091619352141
2416,0,0.0148967385170973,0.2200957032690573,0.0218998134581963,0.0375814150629783
2417,1,0.528216704288939,0.2201205001241845,0.5508230159187469,0.8274402936458491
2418,0,0.0148967385170973,0.2280830348983369,0.0218998134581963,0.0594477546290949
2419,1,0.3914538310412573,0.2200875015043499,0.4336684982585209,0.2531805312584092
2420,0,0.528216704288939,0.2355100416079851,0.5648660301322423,0.7436467730319086
2421,0,0.0432152117545375,0.4452178867693629,0.0877458359691455,0.1120615983476828
2422,0,0.0148967385170973,0.2418166968272077,0.0218998134581963,0.0777459030006985
2423,0,0.2839195979899497,0.2790027212033394,0.419826497274864,0.3076726903051988
2424,0,0.0577933450087565,0.2200650738171652,0.0880639158982245,0.0818727175545168
2425,1,0.3188273018781493,0.2200546913301456,0.419826497274864,0.1524372996798533
2426,0,0.0148967385170973,0.2482296795700471,0.0218998134581963,0.011047452575357
2427,0,0.0148967385170973,0.2200689517024556,0.0218998134581963,0.005866061518209
2428,0,0.5098314606741572,0.2200702207622177,0.5648660301322423,0.4792341465850317
2429,0,0.2839195979899497,0.2200757715707258,0.2906645170611663,0.3562759373722577
2430,0,0.3188273018781493,0.2200879467475209,0.543572008923407,0.2969238048229867
2431,0,0.1136853448275861,0.2200606898154642,0.179500453280544,0.0173528698440193
2432,0,0.0934393638170973,0.2200982735559176,0.1378695347914194,0.1648005478584592
2433,0,0.4365370506236242,0.2484478846799062,0.461162566175783,0.6132691023894539
2434,1,0.0934393638170973,0.2443355316717751,0.1378695347914194,0.0656882076123411
2435,0,0.3188273018781493,0.3382265189418474,0.419826497274864,0.1882638124634951
2436,0,0.3188273018781493,0.2200710344329444,0.419826497274864,0.1885204574483683
2437,1,0.528216704288939,0.2201173537337586,0.5648660301322423,0.8370338231807744
2438,0,0.1255332114564289,0.2200730041400153,0.1450156911118164,0.2925998498569727
2439,0,0.0432152117545375,0.2200628014673138,0.0877458359691455,0.150870341615545
2440,0,0.0148967385170973,0.2603850865947489,0.0218998134581963,0.0402437644703204
2441,0,0.0148967385170973,0.2200735936610124,0.0218998134581963,0.0197439643325759
2442,1,0.3188273018781493,0.2200864608539008,0.5259366926446447,0.4509613991946444
2443,1,0.3635607321131446,0.2333709087015414,0.5259366926446447,0.3794794217632908
2444,0,0.3914538310412573,0.2365224403914218,0.5508230159187469,0.6560365352539878
2445,0,0.0148967385170973,0.2200499673974303,0.1776796447710266,0.0564053719613365
2446,0,0.232945091514143,0.2328448566508174,0.3295025352250799,0.4326802219160973
2447,0,0.0148967385170973,0.2200653148926151,0.0218998134581963,0.0111031370329789
2448,0,0.0934393638170973,0.2200890425314793,0.1378695347914194,0.1247870412992175
2449,1,0.2839195979899497,0.2733228771362572,0.461162566175783,0.5926372263952902
2450,1,0.528216704288939,0.2200782255312209,0.5648660301322423,0.7475696615847289
2451,0,0.1136853448275861,0.2200561394653603,0.179500453280544,0.080509613603953
2452,0,0.0148967385170973,0.2200771430111042,0.0218998134581963,0.0469226530340297
2453,0,0.0148967385170973,0.2397224670067479,0.0218998134581963,0.0507102488429438
2454,0,0.3188273018781493,0.2200635730452447,0.543572008923407,0.2809816306639505
2455,1,0.528216704288939,0.2201032594538089,0.461162566175783,0.6850906911616452
2456,1,0.0432152117545375,0.2200772113323113,0.0877458359691455,0.1197196474906901
2457,0,0.1136853448275861,0.3610969156123909,0.179500453280544,0.1090179511560216
2458,0,0.0934393638170973,0.2200849828862192,0.0877458359691455,0.1003279150379098
2459,0,0.2489557226399331,0.2200823461506083,0.4336684982585209,0.1572511178272741
2460,0,0.0148967385170973,0.2200211987646778,0.0218998134581963,0.0477992708910277
2461,1,0.5434173669467786,0.2201070104632144,0.461162566175783,0.796390236668301
2462,0,0.5372549019607842,0.2448915595813559,0.461162566175783,0.4347218170684004
2463,0,0.0148967385170973,0.2200802389210605,0.0218998134581963,0.0329248310305622
2464,1,0.406779661016949,0.2917960815599197,0.4336684982585209,0.4657107938944524
2465,0,0.3188273018781493,0.2200930747573133,0.461162566175783,0.3608705694657916
2466,0,0.0148967385170973,0.2200548167663227,0.0218998134581963,0.0173297896780562
2467,0,0.0577933450087565,0.2200538712799334,0.0880639158982245,0.0273380741991109
2468,0,0.1255332114564289,0.2200713557918392,0.1450156911118164,0.0726691673319654
2469,0,0.1255332114564289,0.2200635598419443,0.1450156911118164,0.1369777337211093
2470,0,0.2489557226399331,0.2333458474120236,0.4336684982585209,0.1658070058688745
2471,0,0.2839195979899497,0.2200712546900181,0.2906645170611663,0.4879530983674485
2472,0,0.1255332114564289,0.2200983582766568,0.1450156911118164,0.1435093319616437
2473,0,0.1136853448275861,0.3277458328159638,0.179500453280544,0.3769265200311804
2474,0,0.4365370506236242,0.2200815438170839,0.419826497274864,0.3047635419100375
2475,0,0.5098314606741572,0.2200871375616641,0.461162566175783,0.4492554972832551
2476,0,0.0148967385170973,0.2200767533975345,0.0218998134581963,0.0073460415711984
2477,0,0.0148967385170973,0.243812003229683,0.0218998134581963,0.027546401037921
2478,0,0.2839195979899497,0.2200880261789672,0.461162566175783,0.243770444656424
2479,0,0.2489557226399331,0.2200866083415839,0.273942707989284,0.1894415228854854
2480,0,0.0148967385170973,0.2429455017050141,0.0218998134581963,0.0518356583324736
2481,0,0.0148967385170973,0.2200756656226563,0.0218998134581963,0.0351720877310108
2482,1,0.1680851063829787,0.2200515004762227,0.2906645170611663,0.2913549841134152
2483,1,0.232945091514143,0.2323762759389555,0.3295025352250799,0.5204144396133635
2484,1,0.3188273018781493,0.2200960237468815,0.461162566175783,0.3200715464754544
2485,0,0.2019758507135016,0.2310788879312377,0.543572008923407,0.462448828165637
2486,1,0.4365370506236242,0.2386613212032678,0.5508230159187469,0.7105164901240103
2487,0,0.4591836734693877,0.244995865036956,0.5508230159187469,0.2893753168645372
2488,0,0.0934393638170973,0.2286990167258998,0.1378695347914194,0.1150972756940136
2489,0,0.1680851063829787,0.256353089101297,0.2906645170611663,0.5399276403157212
2490,0,0.0148967385170973,0.2200784562322846,0.0218998134581963,0.0221292547058539
2491,0,0.4365370506236242,0.2200794926649268,0.419826497274864,0.54814562582912
2492,0,0.0577933450087565,0.2578185259602396,0.0880639158982245,0.0479365247245388
2493,0,0.1680851063829787,0.2201075200216656,0.273942707989284,0.2095914950223736
2494,0,0.528216704288939,0.2428880958198784,0.461162566175783,0.7053049062008638
2495,0,0.0148967385170973,0.2200810223974094,0.0218998134581963,0.1277094227845182
2496,1,0.3635607321131446,0.2393344808267185,0.5259366926446447,0.5603541118301427
2497,0,0.2815533980582523,0.2200934168267792,0.3305192423679075,0.2956774384305342
2498,0,0.0148967385170973,0.2200672559762952,0.0218998134581963,0.0073791394288534
2499,0,0.0934393638170973,0.220082113014932,0.0877458359691455,0.124205345131271
2500,0,0.0148967385170973,0.2200730565621034,0.0218998134581963,0.0140771755618241
2501,0,0.4365370506236242,0.2200980927309415,0.461162566175783,0.4530705165709647
2502,0,0.0432152117545375,0.2200867681358081,0.0877458359691455,0.1053358750576312
2503,1,0.3188273018781493,0.2200849597206782,0.3556333167474525,0.3100650762631506
2504,0,0.1255332114564289,0.2200703173641724,0.1450156911118164,0.0842577837279388
2505,0,0.2489557226399331,0.2200953807943826,0.4336684982585209,0.3416672159987808
2506,0,0.5079365079365078,0.2200764225460459,0.461162566175783,0.4274838192052483
2507,0,0.2839195979899497,0.2201014642337661,0.5508230159187469,0.7076614685127883
2508,1,0.3635607321131446,0.2394363870078404,0.5508230159187469,0.6208605168760425
2509,0,0.528216704288939,0.2348477528117232,0.5648660301322423,0.5636726403404966
2510,0,0.0148967385170973,0.220087470185304,0.0218998134581963,0.0236820113029344
2511,1,0.2815533980582523,0.2200775946647745,0.3305192423679075,0.3925675957146667
2512,0,0.0577933450087565,0.2618097967550881,0.0880639158982245,0.1731986362831351
2513,0,0.0148967385170973,0.2200772629743271,0.0218998134581963,0.0450491893494722
2514,0,0.232945091514143,0.2389909956070986,0.3295025352250799,0.0721811414536192
2515,0,0.0577933450087565,0.2200718041172655,0.0880639158982245,0.0403960773873141
2516,1,0.3635607321131446,0.2452672907753321,0.3556333167474525,0.46043285567243
2517,0,0.232945091514143,0.2564293676198685,0.3295025352250799,0.4708964454066709
2518,1,0.406779661016949,0.2200851826097099,0.5648660301322423,0.4238522465256358
2519,0,0.0432152117545375,0.2201020707418778,0.0877458359691455,0.1374427626915288
2520,0,0.0148967385170973,0.2369266777434413,0.0218998134581963,0.0636860227165839
2521,0,0.3635607321131446,0.220078658726907,0.3556333167474525,0.440892192767605
2522,0,0.0934393638170973,0.2200688946753053,0.1378695347914194,0.0706455046196661
2523,0,0.3635607321131446,0.2373068966103021,0.419826497274864,0.3167630704720618
2524,0,0.2158398607484768,0.2522656299243365,0.419826497274864,0.3319525946602457
2525,0,0.2158398607484768,0.2200685734305636,0.3556333167474525,0.2758129233209301
2526,1,0.528216704288939,0.2384694949788778,0.461162566175783,0.4613789174988368
2527,1,0.1255332114564289,0.2200954389028613,0.1450156911118164,0.4999999999999999
2528,0,0.2158398607484768,0.2200879771930715,0.3556333167474525,0.0958621022573117
2529,0,0.0148967385170973,0.220091011882167,0.0218998134581963,0.0308543851609107
2530,0,0.3635607321131446,0.2355822096061262,0.3556333167474525,0.5850758167566668
2531,0,0.0934393638170973,0.2200876940286068,0.1378695347914194,0.0631924269021452
2532,0,0.0934393638170973,0.2358124015385247,0.1378695347914194,0.0867418997091963
2533,1,0.3188273018781493,0.2407772412106005,0.4336684982585209,0.2249907474263464
2534,0,0.2815533980582523,0.2200742969750153,0.419826497274864,0.1453556141123687
2535,1,0.3635607321131446,0.2201144445663631,0.461162566175783,0.3052281105506561
2536,0,0.0148967385170973,0.2200865200644637,0.115063883085839,0.0487654594178927
2537,0,0.528216704288939,0.2367109334469674,0.461162566175783,0.6355142911183389
2538,1,0.232945091514143,0.2200711135997943,0.3295025352250799,0.2519935337580941
2539,0,0.3188273018781493,0.2200671500063152,0.543572008923407,0.2624136285884939
2540,0,0.1255332114564289,0.2650436755101178,0.2906645170611663,0.3158967502052729
2541,0,0.2158398607484768,0.2721452921214732,0.3305192423679075,0.1904576110180376
2542,0,0.0148967385170973,0.220088285701278,0.0218998134581963,0.0258259196023625
2543,0,0.1136853448275861,0.2200706213077263,0.179500453280544,0.0919805063509573
2544,1,0.3635607321131446,0.2200807755999655,0.419826497274864,0.2769477179462959
2545,0,0.0148967385170973,0.2200822019770804,0.0218998134581963,0.017385104530908
2546,0,0.3635607321131446,0.256850613815023,0.419826497274864,0.2611275995327403
2547,1,0.1136853448275861,0.2200881638075693,0.179500453280544,0.1390157768783201
2548,0,0.3635607321131446,0.2200861520914378,0.5648660301322423,0.4999999999999999
2549,0,0.0934393638170973,0.220059968272796,0.1378695347914194,0.0582083932921601
2550,0,0.1136853448275861,0.2437073745846898,0.179500453280544,0.1318877452057345
2551,0,0.1255332114564289,0.2200799423229648,0.1450156911118164,0.2432964032523864
2552,0,0.0148967385170973,0.2200945212163558,0.0218998134581963,0.017410285303191
2553,0,0.1255332114564289,0.2200921929336255,0.2906645170611663,0.2153505793350503
2554,0,0.0577933450087565,0.2200403320816676,0.0880639158982245,0.0194258916726927
2555,0,0.0148967385170973,0.2200727666907065,0.0218998134581963,0.0205950460604621
2556,1,0.3635607321131446,0.2483544193523503,0.461162566175783,0.3804085569554719
2557,0,0.5098314606741572,0.2201129539688482,0.419826497274864,0.3881749085470296
2558,1,0.3635607321131446,0.2201106421068963,0.461162566175783,0.298545916610651
2559,0,0.2839195979899497,0.2200837356231245,0.2906645170611663,0.2164722708002132
2560,0,0.0432152117545375,0.266656949333073,0.0877458359691455,0.1301361761148492
2561,0,0.2839195979899497,0.2200773430692696,0.2906645170611663,0.126078911686173
2562,0,0.2839195979899497,0.2200995832202078,0.2906645170611663,0.2257187859809351
2563,0,0.0148967385170973,0.2200982201232062,0.0218998134581963,0.0235610408354114
2564,0,0.1136853448275861,0.2669985624647155,0.179500453280544,0.0730281210107319
2565,0,0.2158398607484768,0.2200889772900556,0.461162566175783,0.2568194774598756
2566,0,0.0148967385170973,0.2371045420907457,0.0218998134581963,0.0253768568841498
2567,1,0.2839195979899497,0.2200650448159646,0.461162566175783,0.2221279089378777
2568,0,0.528216704288939,0.2200805310643086,0.461162566175783,0.3921126864849682
2569,0,0.0577933450087565,0.2571093465684225,0.0880639158982245,0.0199536194120838
2570,0,0.2839195979899497,0.2200918584789517,0.3305192423679075,0.0873027114816365
2571,0,0.3188273018781493,0.2201054866188407,0.461162566175783,0.2120913463930191
2572,1,0.5372549019607842,0.2375050576038945,0.543572008923407,0.5976258504566083
2573,0,0.2815533980582523,0.2200791299130406,0.5259366926446447,0.3524094474828869
2574,0,0.0577933450087565,0.2200500033002175,0.0880639158982245,0.0226701012973996
2575,0,0.0148967385170973,0.2200600934969241,0.0218998134581963,0.0518105260124283
2576,0,0.0148967385170973,0.2201012543743103,0.0218998134581963,0.0420498908280216
2577,0,0.0148967385170973,0.2200527685952919,0.0218998134581963,0.0785942586751636
2578,1,0.528216704288939,0.2319870370033984,0.5259366926446447,0.6296542592045393
2579,0,0.2839195979899497,0.220060774380241,0.5259366926446447,0.3371546174757348
2580,0,0.0148967385170973,0.2523584767061214,0.0218998134581963,0.0210637592673037
2581,1,0.3635607321131446,0.2427044211032922,0.5259366926446447,0.5953049904606665
2582,0,0.3635607321131446,0.2200531336339491,0.461162566175783,0.3414594443478889
2583,1,0.3188273018781493,0.2200552004624527,0.461162566175783,0.2953390890223381
2584,0,0.0148967385170973,0.2200689610998241,0.0218998134581963,0.0380658983290114
2585,0,0.0934393638170973,0.2449043389731644,0.1378695347914194,0.1883156500807647
2586,0,0.406779661016949,0.2200808703470252,0.5648660301322423,0.336857406654886
2587,0,0.0148967385170973,0.2530411834529014,0.0218998134581963,0.0286355128947885
2588,1,0.4365370506236242,0.2200945462704524,0.461162566175783,0.3896715947199328
2589,0,0.0577933450087565,0.2200569039893654,0.0880639158982245,0.010556340623221
2590,0,0.0934393638170973,0.2200516883712347,0.1378695347914194,0.0857874514384473
2591,0,0.1136853448275861,0.2200839821024586,0.179500453280544,0.0891371605863423
2592,0,0.3635607321131446,0.2201100340321843,0.5648660301322423,0.4999999999999999
2593,0,0.1255332114564289,0.2200644742619131,0.2906645170611663,0.3979242780302696
